Week dynamic with cut																												
Date	WeekDynamic_Open_Interest_Total	WeekDynamic_Reportable_Positions_Net	WeekDynamic_Reportable_Positions_Long	WeekDynamic_Reportable_Positions_Short	WeekDynamic_Prod_Merc_Positions_Total	WeekDynamic_Prod_Merc_Positions_Net	WeekDynamic_Prod_Merc_Positions_Long	WeekDynamic_Prod_Merc_Positions_Short	WeekDynamic_Swap_Positions_Total	WeekDynamic_Swap_Positions_Net	WeekDynamic_Swap_Positions_Long	WeekDynamic_Swap_Positions_Short	WeekDynamic_Swap_Positions_Spread	WeekDynamic_M_Money_Positions_Total	WeekDynamic_M_Money_Positions_Net	WeekDynamic_M_Money_Positions_Long	WeekDynamic_M_Money_Positions_Short	WeekDynamic_M_Money_Positions_Spread	WeekDynamic_Other_Rept_Positions_Total	WeekDynamic_Other_Rept_Positions_Net	WeekDynamic_Other_Rept_Positions_Long	WeekDynamic_Other_Rept_Positions_Short	WeekDynamic_Other_Rept_Positions_Spread	WeekDynamic_NonRept_Positions_Total	WeekDynamic_NonRept_Positions_Net	WeekDynamic_NonRept_Positions_Long	WeekDynamic_NonRept_Positions_Short	biNet
15.11.2011	-0,0288489	0,0000000	0,0000000	-0,0368950	-0,0652801	0,0000000	0,0000000	-0,0808921	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0998322	-0,1780326	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	1
22.11.2011	0,0000000	0,0000000	0,0000000	0,0000000	-0,0713628	0,0000000	0,0000000	-0,0803883	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0472616	0,0000000	0,0000000	0,1129847	0,0000000	0,0000000	0,0000000	0,0945194	0,0000000	0,0000000	-0,0970857	0,0000000	-0,1264412	-0,0796103	1
29.11.2011	-0,0850047	0,0000000	-0,0880489	-0,0897354	-0,0753965	0,0000000	-0,1189650	-0,0581206	-0,0534501	-0,0458926	-0,0378460	0,0000000	-0,3275366	-0,0643939	0,0000000	0,0000000	0,0000000	-0,1707059	-0,1523153	0,0000000	-0,1887940	-0,0799570	-0,2266000	-0,0556108	0,0000000	-0,0517002	-0,0578203	1
06.12.2011	0,0000000	0,0000000	0,0000000	0,0000000	-0,0638173	0,0000000	-0,1834035	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0763255	0,0000000	0,1321783	0,0000000	0,1532943	0,0000000	0,0000000	0,0000000	0,0000000	0,1582381	-0,0631618	0,0000000	-0,0717451	-0,0582807	1
13.12.2011	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,1504234	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	1
20.12.2011	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,1697392	0,0000000	0,0000000	0,0000000	0,0000000	0,0545109	0,0000000	1
27.12.2011	0,0000000	0,0000000	0,0000000	0,0000000	0,0583917	0,0000000	0,0000000	0,0847125	0,0000000	0,0000000	0,0000000	0,0000000	0,1628483	-0,0551150	0,0000000	0,0000000	-0,1127721	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,0338046	0,0000000	0,0000000	0,0000000	1
03.01.2012	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,1514297	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,1676417	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	1
10.01.2012	0,0550257	0,0000000	0,0522159	0,0607363	0,0000000	0,0000000	0,1547763	0,0000000	0,0249764	0,0317438	0,0000000	-0,1325167	0,2873882	0,0689989	0,0000000	0,0000000	0,0982885	0,0996634	0,0770806	0,0000000	0,0000000	0,1129825	0,0000000	0,0445300	0,0000000	0,0857363	0,0000000	1
17.01.2012	0,0889239	0,0000000	0,0955769	0,0848009	0,0721944	0,0000000	0,1616324	0,0000000	0,0770963	0,0776082	0,0677883	0,0000000	0,2208152	0,1189534	0,0000000	0,0000000	0,1257269	0,2405607	0,0000000	0,0000000	0,1041973	0,0000000	0,0000000	0,0775545	0,0000000	0,0000000	0,1154393	1
24.01.2012	0,0471916	0,0000000	0,0465501	0,0598478	0,1002037	0,0000000	0,1360222	0,0876196	0,0000000	0,0000000	0,0000000	0,1977891	0,0000000	0,0883142	0,0000000	0,1282812	0,0812098	0,0000000	0,0000000	0,0000000	0,1057738	0,0000000	0,0000000	0,0000000	0,0000000	0,0545008	0,0000000	1
31.01.2012	0,0000000	0,0000000	0,0000000	0,0000000	0,0777449	0,0000000	0,0000000	0,1225585	0,0000000	0,0000000	0,0000000	-0,1922078	0,2530845	0,0000000	0,0000000	0,1189704	-0,0799591	-0,0944504	0,0000000	0,0000000	0,0000000	0,0000000	0,1054957	-0,0510695	0,0000000	-0,0833775	0,0000000	1
07.02.2012	0,0000000	0,0000000	-0,0316531	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,0486816	0,0000000	-0,0754157	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0907305	0,0000000	1
14.02.2012	0,0000000	0,0000000	0,0000000	0,0000000	-0,0754733	0,0000000	0,0000000	-0,0802573	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,1245509	-0,1059532	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	1
21.02.2012	0,0328415	0,0000000	0,0354741	0,0467197	0,0000000	0,0000000	0,1282490	0,0000000	0,0000000	0,0000000	-0,0281563	0,0000000	0,0000000	0,0691228	0,0000000	0,0000000	0,1143400	0,0000000	0,0933965	0,0000000	0,2924387	-0,0819694	0,1413164	-0,0351824	0,0000000	0,0000000	-0,0613512	1
28.02.2012	-0,0367755	0,0000000	-0,0373277	-0,0344412	0,0000000	0,0000000	-0,1299300	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,1313419	0,0000000	-0,1342199	-0,0759081	-0,1774110	-0,0445832	0,0000000	0,0000000	-0,0544430	1
06.03.2012	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,2486055	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,0785698	0,0000000	0,0000000	-0,1749690	0,0000000	0,0688880	0,0000000	0,0000000	0,0774908	0,0000000	0,0000000	0,0000000	0,0000000	0,0433542	1
13.03.2012	0,0000000	0,0000000	0,0000000	0,0000000	-0,0626768	0,0000000	0,0000000	-0,0770498	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0509040	0,0000000	0,0000000	0,1069177	0,0000000	0,0000000	0,0000000	0,1218148	0,0000000	0,0000000	0,0000000	0,0000000	0,0619455	0,0000000	1
20.03.2012	0,0000000	0,0000000	0,0000000	0,0000000	0,0653530	0,0000000	0,1127796	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	1,7751239	-0,1424063	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	1
27.03.2012	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,0435490	0,0000000	-0,0823151	0,0000000	1
03.04.2012	0,0390046	0,0000000	0,0497518	0,0469336	0,0767767	0,0000000	0,2255251	0,0000000	0,0644212	0,0000000	0,0328086	0,0000000	0,2661559	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0807197	-0,1126822	-0,0482217	0,0000000	-0,0842784	0,0000000	1
10.04.2012	0,0000000	0,0000000	0,0000000	0,0000000	-0,0638275	0,0000000	0,0000000	-0,0894225	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0366452	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0569050	1
17.04.2012	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,1184361	0,0000000	0,0000000	0,0000000	0,0271030	0,4236188	-0,3029584	0,0000000	0,0000000	0,0000000	0,0823259	0,0000000	0,0000000	0,0000000	0,1101902	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	1
24.04.2012	0,0000000	0,0000000	0,0000000	-0,0312794	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,1807254	0,0000000	0,0000000	0,0000000	0,0843190	0,0000000	-0,1422944	0,0000000	0,0000000	0,0000000	0,0000000	-0,1675030	0,0000000	0,0000000	0,0000000	0,0000000	1
01.05.2012	-0,0640391	0,0000000	-0,0602035	-0,0637135	-0,1023559	0,0000000	-0,3526752	0,0000000	-0,0546841	0,0000000	-0,0304348	-0,1773969	0,0000000	0,0000000	0,0000000	0,0846499	0,0000000	0,0000000	-0,0658767	0,0000000	0,0000000	0,0000000	-0,2852190	-0,0849616	0,0000000	-0,1168764	-0,0664970	1
08.05.2012	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,3275976	-0,1201295	0,0000000	0,0000000	0,0000000	0,0000000	0,1749407	0,0593078	0,0000000	0,0000000	0,1645931	0,0000000	0,0588534	0,0000000	0,1428636	0,0000000	0,0000000	0,0424473	0,0000000	0,0000000	0,0660612	1
15.05.2012	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0503647	0,0000000	1
22.05.2012	-0,0402499	0,0000000	-0,0433793	0,0000000	0,2610448	0,6169088	-0,1291898	0,3832541	-0,0561366	-0,0807174	-0,0546936	0,2533546	-0,2049763	-0,1910920	-1,0700110	0,0000000	-0,4199689	0,1124005	0,0000000	0,0000000	0,0000000	0,1470105	-0,3110683	-0,0795286	0,0000000	0,0000000	-0,1249622	1
29.05.2012	0,0000000	0,0000000	0,0000000	0,0000000	0,0667760	0,0000000	0,1668601	0,0000000	-0,0267938	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	2,6115553	0,0000000	-0,0910448	0,0000000	0,0728020	0,0000000	0,0000000	0,0000000	0,5168842	0,0000000	0,0000000	0,0000000	0,0000000	1
05.06.2012	0,0000000	0,0000000	0,0000000	0,0000000	-0,0839061	0,0000000	0,1449331	-0,1341848	0,0000000	-0,0482388	-0,0524414	0,0000000	0,4867920	0,0532796	-1,2314669	0,0000000	0,2380065	-0,1053051	0,0000000	0,0000000	0,0000000	0,0000000	-0,2210462	0,0743296	0,0000000	0,0000000	0,1239685	1
12.06.2012	0,0000000	0,0000000	0,0000000	0,0000000	-0,0592572	0,0000000	-0,1419333	0,0000000	-0,0257050	0,0000000	0,0000000	0,0000000	0,0000000	0,0469303	1,0678803	0,0000000	0,0904044	0,0000000	0,0000000	0,0000000	0,0000000	-0,0892170	0,2608048	0,0000000	0,0000000	0,0000000	0,0000000	1
19.06.2012	0,0000000	0,0000000	0,0000000	0,0000000	0,1039666	0,0000000	0,2152700	0,0752047	0,0000000	0,0319115	0,0000000	-0,1733552	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,1020841	0,0000000	0,0000000	0,0000000	0,0000000	0,2317480	0,0000000	0,0000000	0,0000000	0,0000000	1
26.06.2012	-0,0457319	0,0000000	-0,0540266	-0,0477809	0,0666771	0,0000000	-0,2222608	0,1510679	-0,0499713	-0,0598468	-0,0554522	0,0000000	0,0000000	-0,1001616	-3,6614767	0,1225287	-0,3300240	0,0000000	-0,1368077	1,6427961	-0,2008192	0,0000000	-0,4091448	0,0000000	0,0000000	0,0741654	0,0000000	1
03.07.2012	0,0000000	0,0000000	0,0000000	0,0335728	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,1522317	0,0000000	0,0000000	0,0000000	-0,1383684	0,2260701	0,0756305	0,0000000	-0,1204924	0,1674704	0,1848667	0,0000000	0,0000000	0,0000000	0,0000000	1
10.07.2012	0,0000000	0,0000000	0,0000000	0,0000000	0,0674628	0,0000000	0,1360373	0,0551198	-0,0271403	-0,0468602	-0,0483353	0,0000000	0,0000000	0,0000000	0,0000000	0,0601288	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0644831	0,0000000	0,1013071	0,0408974	1
17.07.2012	0,0446035	0,0000000	0,0461132	0,0537089	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,0478416	0,0000000	0,3618177	0,0000000	0,0566969	0,0000000	0,0653729	0,0000000	0,0863093	0,1267049	0,0000000	0,3985525	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0
24.07.2012	0,0314885	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,0275562	0,0000000	0,0000000	0,0000000	-0,1710250	0,0433202	0,0000000	0,0710511	0,0000000	0,0000000	0,0579521	0,0000000	0,0000000	0,0870422	0,1985517	0,0866007	0,0000000	0,0915075	0,0831017	0
31.07.2012	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0258900	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,1237462	0,0000000	0,2278052	-0,0673175	0,0000000	0,0000000	-0,0877369	0
07.08.2012	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,1380478	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,0851220	0,0000000	0,0000000	0,0000000	0,0000000	-0,1061009	0,0000000	0,0000000	0,0000000	0,0000000	0
14.08.2012	0,0000000	0,0000000	0,0000000	-0,0354204	0,0000000	0,0000000	0,0000000	0,0000000	-0,0262994	0,0000000	0,0000000	-0,1386966	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,1307718	0,0000000	0,0000000	0,0000000	0,0456706	0
21.08.2012	0,0325999	0,0000000	0,0328518	0,0404256	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0599290	0,0000000	0,0929469	0,0000000	0,2983068	0,0000000	0,0000000	0,0000000	0,0000000	0
28.08.2012	-0,0480693	0,0000000	-0,0462597	-0,0537508	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,1673811	-0,2553439	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,1250617	0,0000000	-0,1868486	0,0000000	-0,1633649	0,0000000	0,0000000	-0,0679727	0,0000000	0
04.09.2012	0,0000000	0,0000000	0,0000000	0,0000000	-0,0497551	0,0000000	-0,2079179	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0411153	0,0000000	0,0000000	0,0000000	0,0000000	0,0530121	0,0000000	0,0935918	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0
11.09.2012	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0
18.09.2012	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,1958153	0,0000000	0,0000000	-0,0945205	0,0000000	0,4518912	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0924437	0,0000000	0,4318698	0,0000000	0,0000000	0,0390521	0,0000000	0,0000000	0,0547331	0
25.09.2012	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,0604436	-0,0269817	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0
02.10.2012	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,0591523	0,0000000	0,1665170	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,0440218	0
09.10.2012	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,0661973	0,0000000	0,0000000	0,0000000	-1,4410693	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0
16.10.2012	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,2501029	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0606519	-10,5977961	0,0000000	0,1159600	0,0000000	0,0000000	0,0000000	0,0000000	0,0464166	0
23.10.2012	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0734959	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,0333307	0,0000000	0,0000000	-0,0450996	0
30.10.2012	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,1576005	0,0000000	0,0000000	0,0588728	0,0000000	0
06.11.2012	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-1,3706230	0,0000000	0,0000000	0,0000000	0,0524542	0,0000000	0,0876624	0,0000000	0
13.11.2012	0,0565407	1,3700635	0,0760252	0,0535432	0,0626647	0,0000000	0,2718263	0,0000000	0,0265732	0,0000000	0,0000000	0,0000000	0,0000000	0,0638731	0,0000000	0,0724668	0,0000000	0,0000000	0,0829050	0,0000000	0,0000000	0,0000000	0,3547102	0,0000000	1,3700635	-0,1373953	0,0816065	0
20.11.2012	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,1989891	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,1511156	-0,0488631	0,0000000	-0,1429516	0,0000000	0,0000000	0,0000000	6,8289855	0,0000000	-0,0914133	0,0000000	0,0000000	0,0000000	0,0000000	-0,0487787	0
27.11.2012	-0,0662009	0,0000000	-0,0800900	-0,0736560	-0,0504205	0,0000000	-0,2064222	0,0000000	-0,0434952	0,0809106	0,0420090	0,0000000	-0,3974626	0,0000000	0,0000000	0,0000000	-0,0843464	0,0000000	-0,2221068	-4,0829322	-0,3849150	-0,1175037	-0,1435994	0,0415996	0,0000000	0,0999554	0,0000000	0
04.12.2012	-0,0372623	0,3945490	-0,0322804	-0,0418954	-0,0538393	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0267185	0,0000000	-0,2943206	-0,0450091	0,0000000	-0,0937876	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,0392940	0,3945490	-0,0871058	0,0000000	0
11.12.2012	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,1286878	-0,0834514	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,0779157	0,2579431	-0,0908303	0,0000000	0,0000000	0,0000000	-0,1279280	0,0000000	0,0000000	0,0000000	0,0000000	0,0375862	0
18.12.2012	0,0000000	0,0000000	0,0000000	0,0000000	0,0693422	0,0000000	0,3683050	0,0000000	-0,0275911	0,0000000	-0,0266699	0,0000000	0,0000000	0,0000000	-2,0556316	0,0000000	0,1640113	-0,1056645	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,0598851	0,0000000	-0,1161945	0,0000000	0
24.12.2012	0,0000000	0,0000000	0,0000000	0,0000000	0,0501402	0,0000000	0,1273183	0,0000000	0,0000000	0,0313189	0,0000000	0,0000000	0,0000000	0,0000000	0,8736147	0,0000000	0,0000000	0,0998934	0,0000000	1,2635802	0,0000000	0,0000000	0,0000000	-0,0476896	0,0000000	-0,0655991	-0,0363203	0
31.12.2012	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0861684	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0
08.01.2013	0,0349393	0,0000000	0,0307276	0,0340305	0,0504492	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,1014978	0,0670930	-4,2491803	0,0000000	0,0000000	0,1357599	0,0609784	0,0000000	0,0904402	0,0422301	0
15.01.2013	0,0000000	0,0000000	-0,0347912	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,1481105	-0,2162054	-0,1866887	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	9,3007064	0,1559383	-0,1633199	0,0000000	0,0000000	0,0000000	0,0912588	0,0000000	0
22.01.2013	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,0344235	0,0000000	0,0000000	-0,1348399	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0
29.01.2013	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,0806804	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0
05.02.2013	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,1522236	0,1027803	0,0000000	0,1187671	0,1826647	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0
12.02.2013	0,0477447	0,0000000	0,0463576	0,0423667	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,3504043	0,0455396	0,0000000	0,0000000	0,0000000	0,2875871	0,0987849	0,0000000	0,0000000	0,0000000	0,2304014	0,0792741	0,0000000	0,0636047	0,0905694	0
19.02.2013	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,0601104	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,1129292	0,0000000	0,0000000	0,0657485	0,0000000	0,2159827	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0
26.02.2013	-0,0643023	0,0000000	-0,0673035	-0,0697916	-0,0862091	0,0000000	0,0000000	-0,1104385	0,0000000	0,0000000	0,0000000	0,0000000	-0,2523604	0,0000000	0,0000000	0,0000000	0,0000000	-0,1131603	-0,1621333	0,0000000	-0,2783788	0,1403378	-0,1988752	0,0000000	0,0000000	0,0000000	0,0000000	1
05.03.2013	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0529436	0,0000000	0,0000000	0,0000000	0,1559989	0,0000000	0,0000000	0,0000000	0,0000000	1
12.03.2013	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0636672	0,0000000	0,0000000	0,0780197	0,0000000	0,1345441	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	1
19.03.2013	-0,0348655	0,0000000	-0,0373267	-0,0344538	-0,0569475	0,0000000	-0,1305803	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,1375397	0,0000000	0,0000000	0,0000000	-0,0379210	0
26.03.2013	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0664048	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,0354030	0,0000000	0,0000000	-0,0501721	0
02.04.2013	-0,0334192	0,0000000	-0,0374383	-0,0464318	-0,1654528	0,0000000	-0,2000670	-0,1476385	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,0929635	0,0000000	0,0000000	0,0000000	0,0000000	0,1372912	-0,1148244	0,0000000	0,0454982	0,0000000	0,0000000	0,0691236	1
09.04.2013	0,0000000	0,0000000	0,0000000	0,0000000	0,0515580	0,0000000	0,0000000	0,0579814	0,0000000	0,0473674	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,0798237	0,0000000	0,0000000	0,0000000	-0,1466022	0,1434401	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	1
16.04.2013	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,1469427	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,2696546	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,0704054	0,0000000	1
23.04.2013	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	-0,2822798	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0000000	0,0788713	-0,1376078	0,0000000	0,0000000	0,0000000	0,0000000	1
